Name,Phone,Address,Email,Location
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Oklahoma
Dayton Troy Street,(937) 228-8132,"228 Troy St, Dayton, OH 45404",N/A,Oregon
Dayton South,(937) 449-0800,"1435 Cincinnati St, Dayton, OH 45417",N/A,Oregon
U.S. Healthworks Medical Group,(937) 293-7770,"2023 Springboro W, Moraine, OH 45439",N/A,Oregon
Premier Health Urgent Care-Beavercreek,(937) 208-8170,"2484 N Fairfield Rd, Beavercreek, OH 45431",N/A,Oregon
Huber Heights,(937) 236-8630,"6210 Brandt Pike, Huber Heights, OH 45424",N/A,Oregon
Premier Health Urgent Care-Centerville,(937) 208-6887,"6071 Far Hills Ave, Centerville, OH 45459",N/A,Oregon
Premier Health Urgent Care-Huber Heights,(937) 208-4100,"8290 Troy Pike, Huber Heights, OH 45424",N/A,Oregon
U.S. Healthworks Medical Group,(937) 237-6231,"8701 Troy Pike, Huber Heights, OH 45424",N/A,Oregon
Premier Health Urgent Care-Englewood,(937) 208-6879,"1130 S Main St, Englewood, OH 45322",N/A,Oregon
Dayton Airport,(937) 264-0400,"10871 Engle Rd, Vandalia, OH 45377",N/A,Oregon
Clayton,(937) 836-4000,"7709 Hoke Rd, Englewood, OH 45315",N/A,Oregon
Premier Health Urgent Care-Springboro,(937) 208-6865,"752 N Main St, Springboro, OH 45066",N/A,Oregon
Xenia,(937) 372-6012,"101 S Orange St, Xenia, OH 45385",N/A,Oregon
U.S. Healthworks Medical Group,(937) 746-8795,"333 Conover Dr, Franklin, OH 45005",N/A,Oregon
Troy,(937) 335-3100,"1430 W Main St, Troy, OH 45373",N/A,Oregon
Premier Health Urgent Care-Troy,(937) 208-4120,"1843 W Main St, Troy, OH 45373",N/A,Oregon
Springfield South,(937) 322-6222,"1301 W 1st St, Springfield, OH 45504",N/A,Oregon
Monroe Urgent Care,(614) 787-1392,"262 N Main St, Monroe, OH 45050",N/A,Oregon
Springfield North,(937) 342-9520,"1200 Vester Ave, Springfield, OH 45503",N/A,Oregon
Premier Health Urgent Care-Piqua,(937) 440-7683,"280 Looney Rd, Piqua, OH 45356",N/A,Oregon
Rivers Bend Urgent Care,(513) 677-9117,"87 E Route, Maineville, OH 45039",N/A,Oregon
Sharonville,(513) 771-2233,"2884 E Kemper Rd, Cincinnati, OH 45241",N/A,Oregon
Sidney,(937) 492-1961,"1540 Michigan St, Sidney, OH 45365",N/A,Oregon
Springdale,(513) 815-3852,"10575 Springfield Pike, Cincinnati, OH 45215",N/A,Oregon
Milford,(513) 831-5900,"1068 State Route 28, Milford, OH 45150",N/A,Oregon
Colerain,(513) 815-3851,"8459 Colerain Ave, Cincinnati, OH 45239",N/A,Oregon
Norwood,(513) 841-1122,"4623 Wesley Ave, Cincinnati, OH 45212",N/A,Oregon
Adena Health Urgent Care Hillsboro,(937) 393-7630,"160 Roberts Ln, Hillsboro, OH 45133",N/A,Oregon
CVG Airport/Mineola Pike,(859) 647-6228,"1825 Airport Exchange Blvd, Erlanger, KY 41018",N/A,Oregon
Hilliard,(614) 921-0648,"5677 Scioto Darby Rd, Hilliard, OH 43026",N/A,Oregon
U.S. Healthworks Medical Group,(614) 850-1476,"4821 Roberts Rd, Columbus, OH 43228",N/A,Oregon
Clime Road,(614) 272-1100,"4300 Clime Rd, Columbus, OH 43228",N/A,Oregon
St. Elizabeth Physicians Urgent Care Florence,(859) 647-2900,"8726 Us 42 Hwy, Florence, KY 41042",N/A,Oregon
Arlington Urgent Care,(614) 484-1940,"3062 Kingsdale Ctr, Columbus, OH 43221",N/A,Oregon
Worthington Urgent Care,(614) 516-0184,"2245 W Dublin Granville Rd, Worthington, OH 43085",N/A,Oregon
Clintonville,(614) 263-4400,"4400 N High St, Columbus, OH 43214",N/A,Oregon
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,Pennsylvania
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,Pennsylvania
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,Pennsylvania
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,Pennsylvania
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,Pennsylvania
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,Pennsylvania
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,Pennsylvania
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,Pennsylvania
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,Pennsylvania
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,Pennsylvania
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,Pennsylvania
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,Pennsylvania
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,Pennsylvania
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,Pennsylvania
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,Pennsylvania
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,Pennsylvania
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,Pennsylvania
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,Pennsylvania
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,Pennsylvania
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,Pennsylvania
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,Pennsylvania
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,Pennsylvania
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,Pennsylvania
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,Pennsylvania
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,Pennsylvania
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,Pennsylvania
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,Pennsylvania
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,Pennsylvania
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,Pennsylvania
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,Pennsylvania
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,Pennsylvania
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,Pennsylvania
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,Pennsylvania
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,Pennsylvania
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Pennsylvania
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,Rhode Island
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,Rhode Island
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,Rhode Island
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,Rhode Island
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,Rhode Island
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,Rhode Island
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,Rhode Island
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,Rhode Island
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,Rhode Island
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,Rhode Island
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,Rhode Island
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,Rhode Island
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,Rhode Island
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,Rhode Island
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,Rhode Island
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,Rhode Island
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,Rhode Island
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,Rhode Island
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,Rhode Island
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,Rhode Island
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,Rhode Island
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,Rhode Island
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,Rhode Island
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,Rhode Island
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,Rhode Island
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,Rhode Island
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,Rhode Island
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,Rhode Island
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,Rhode Island
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,Rhode Island
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,Rhode Island
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,Rhode Island
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,Rhode Island
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,Rhode Island
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Rhode Island
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,South Carolina
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,South Carolina
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,South Carolina
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,South Carolina
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,South Carolina
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,South Carolina
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,South Carolina
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,South Carolina
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,South Carolina
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,South Carolina
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,South Carolina
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,South Carolina
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,South Carolina
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,South Carolina
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,South Carolina
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,South Carolina
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,South Carolina
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,South Carolina
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,South Carolina
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,South Carolina
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,South Carolina
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,South Carolina
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,South Carolina
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,South Carolina
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,South Carolina
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,South Carolina
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,South Carolina
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,South Carolina
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,South Carolina
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,South Carolina
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,South Carolina
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,South Carolina
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,South Carolina
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,South Carolina
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,South Carolina
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,South Dakota
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,South Dakota
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,South Dakota
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,South Dakota
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,South Dakota
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,South Dakota
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,South Dakota
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,South Dakota
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,South Dakota
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,South Dakota
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,South Dakota
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,South Dakota
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,South Dakota
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,South Dakota
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,South Dakota
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,South Dakota
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,South Dakota
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,South Dakota
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,South Dakota
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,South Dakota
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,South Dakota
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,South Dakota
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,South Dakota
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,South Dakota
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,South Dakota
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,South Dakota
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,South Dakota
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,South Dakota
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,South Dakota
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,South Dakota
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,South Dakota
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,South Dakota
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,South Dakota
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,South Dakota
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,South Dakota
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,Tennessee
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,Tennessee
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,Tennessee
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,Tennessee
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,Tennessee
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,Tennessee
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,Tennessee
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,Tennessee
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,Tennessee
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,Tennessee
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,Tennessee
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,Tennessee
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,Tennessee
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,Tennessee
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,Tennessee
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,Tennessee
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,Tennessee
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,Tennessee
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,Tennessee
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,Tennessee
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,Tennessee
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,Tennessee
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,Tennessee
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,Tennessee
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,Tennessee
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,Tennessee
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,Tennessee
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,Tennessee
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,Tennessee
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,Tennessee
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,Tennessee
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,Tennessee
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,Tennessee
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,Tennessee
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Tennessee
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,Texas
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,Texas
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,Texas
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,Texas
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,Texas
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,Texas
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,Texas
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,Texas
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,Texas
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,Texas
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,Texas
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,Texas
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,Texas
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,Texas
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,Texas
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,Texas
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,Texas
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,Texas
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,Texas
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,Texas
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,Texas
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,Texas
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,Texas
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,Texas
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,Texas
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,Texas
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,Texas
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,Texas
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,Texas
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,Texas
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,Texas
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,Texas
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,Texas
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,Texas
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Texas
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,Utah
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,Utah
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,Utah
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,Utah
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,Utah
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,Utah
